کله جوب,0501047151,188,892,332,560,4,0501
منصوراباد,0501047159,72,257,128,129,4,0501
مزرعه کله چوب,0501350166,0,0,0,0,4,0501
بورک,0501047104,56,201,101,100,4,0501
تازه ابادکوکاو,0501047109,4,17,6,11,4,0501
جاف برسيمين,0501047115,15,41,13,28,4,0501
چالاب کريم,0501047116,0,0,0,0,4,0501
سياه سياه حبيب,0501047136,23,77,37,40,4,0501
سياه سياه شيخه,0501047137,52,150,80,70,4,0501
سياسياي کيخسرو,0501047138,197,656,315,341,4,0501
کوکاو,0501047153,22,67,28,39,4,0501
سياه سياه خسروي,0501350143,24,74,36,38,4,0501
موميي,0501047160,360,1211,639,572,4,0501
پيرگه برسيمين,0501047108,63,184,105,79,4,0501
موش کش,0501047164,168,544,275,269,4,0501
لر,0501047155,84,327,154,173,4,0501
پادگان الله اکبر,0501351697,86,623,142,481,4,0501
پمپ بنزين آهن جان,0501351757,0,0,0,0,4,0501
منبع اب اسلام اباد,0501352976,0,0,0,0,4,0501
معدن سنگ بدره اي,0501352978,0,0,0,0,4,0501
برف ابادسفلي,0501047101,22,82,47,35,4,0501
چقاکل,0501047124,135,455,222,233,4,0501
ونايي,0501047162,187,666,338,328,4,0501
پادگان سلمان فارسي,0501047106,24,170,45,125,4,0501
تراب,0501047110,90,325,164,161,4,0501
ترازک عبداله,0501047111,16,53,27,26,4,0501
ترازک کسان,0501047112,47,172,85,87,4,0501
جوزه انجيرک,0501047113,6,26,12,14,4,0501
چشمه خير,0501047117,0,0,0,0,4,0501
زواره کوه,0501047129,35,100,49,51,4,0501
سراب کولسه,0501047132,6,18,10,8,4,0501
سرتوميلکه غلام,0501047133,0,0,0,0,4,0501
سکوي کولسه,0501047134,7,25,12,13,4,0501
طايفه باباخان,0501047140,0,0,0,0,4,0501
ميلگه سياه سياه,0501047143,18,57,24,33,4,0501
نوشکله ترازو,0501047161,31,106,53,53,4,0501
مزرعه پيله صوفي,0501350121,8,31,13,18,4,0501
مزرعه توه خشکه,0501350123,0,0,0,0,4,0501
مزرعه طايفه علي جان,0501350132,4,12,6,6,4,0501
طايفه نامدارپرنا,0501351765,4,13,4,9,4,0501
چالاب بکر,0501053373,202,755,366,389,4,0501
سيلو,0501047139,7,28,14,14,4,0501
علي اباد,0501047144,258,898,450,448,4,0501
فيروزاباد,0501047145,43,147,76,71,4,0501
ايستگاه تحقيقات باغباني,0501350106,0,0,0,0,4,0501
پست برق,0501351770,0,0,0,0,4,0501
اميراباد,0501047097,367,1270,627,643,4,0501
دارامرودسفلي,0502049578,32,124,68,56,4,0502
دارامرودعليا,0502049579,31,118,60,58,4,0502
سرپوزل,0502049593,17,65,35,30,4,0502
سرونوسفلي,0502049597,190,694,325,369,4,0502
کهريزسفلي,0502049620,32,124,67,57,4,0502
اسداباد,0502049549,5,12,8,4,4,0502
چشمه سفيد,0502049563,12,47,23,24,4,0502
چله سفلي,0502049566,0,0,0,0,4,0502
چله عليا,0502049567,50,174,81,93,4,0502
حسن آباد رويين تن,0502049571,12,35,16,19,4,0502
خرگ اب سفلي,0502049573,0,0,0,0,4,0502
خرگ اب عليا,0502049574,34,99,50,49,4,0502
خرگ اب وسطي,0502049575,0,0,0,0,4,0502
داربيد,0502049581,0,0,0,0,4,0502
سرچم,0502049595,0,0,0,0,4,0502
سياه گل,0502049599,45,197,102,95,4,0502
ظلان سفلي,0502049605,5,21,7,14,4,0502
ظلان عليا,0502049606,15,47,25,22,4,0502
علي اباد,0502049607,4,18,8,10,4,0502
کنارمرگ,0502049617,32,128,61,67,4,0502
کهريزعليا,0502049621,0,0,0,0,4,0502
گاميزج سفلي,0502049622,0,0,0,0,4,0502
گاميزج عليا,0502049623,46,176,84,92,4,0502
موسي نارنج,0502049634,22,76,43,33,4,0502
ميانه,0502049637,21,76,37,39,4,0502
نظرگاه,0502049640,0,0,0,0,4,0502
گاميزج وسطي,0502351679,0,0,0,0,4,0502
احمداباد,0502352902,7,28,12,16,4,0502
اخوندي,0502048985,17,71,40,31,4,0502
تالاندشت,0502048987,26,112,55,57,4,0502
تق تق,0502048988,10,36,20,16,4,0502
تکيه سفلي,0502048989,26,111,58,53,4,0502
توه روييله حاجي محمد,0502048990,0,0,0,0,4,0502
توه روييله عليا,0502048991,0,0,0,0,4,0502
طاويران سفلي,0502048992,28,97,51,46,4,0502
طاويران عليا,0502048993,100,372,172,200,4,0502
خليلان سفلي,0502049576,0,0,0,0,4,0502
خليلان عليا,0502049577,23,88,49,39,4,0502
دوبرجي,0502049583,16,67,38,29,4,0502
شاه بداغ,0502049601,21,87,43,44,4,0502
گزاف سفلي,0502049625,21,81,42,39,4,0502
گزاف عليا,0502049626,4,17,5,12,4,0502
مزرعه ميانه مفروضه,0502351794,0,0,0,0,4,0502
سرونوعليا,0502049598,172,582,280,302,4,0502
کاروانه عليا,0502049612,24,87,41,46,4,0502
باغ بيگلري,0502049550,13,51,27,24,4,0502
چروريش,0502049562,9,27,15,12,4,0502
ديلانچي سفلي,0502049584,30,117,58,59,4,0502
ديلانچي عليا,0502049585,16,54,23,31,4,0502
سرتپه زنگنه,0502049594,15,52,24,28,4,0502
طهنه سفلي,0502049602,44,177,92,85,4,0502
طهنه عليا,0502049603,20,78,40,38,4,0502
طهنه وسطي,0502049604,25,104,49,55,4,0502
کوره خسروي,0502049619,15,52,21,31,4,0502
نوجوب,0502049641,59,229,124,105,4,0502
طهنه نوراله,0502351071,5,18,6,12,4,0502
مزرعه سرتپه سلطانعلي,0502351793,0,0,0,0,4,0502
باغ طيغون,0502049551,86,310,158,152,4,0502
پشته ريزه سفلي,0502049554,14,55,27,28,4,0502
پشته ريزه وسطي,0502049556,16,68,34,34,4,0502
زمان اباد,0502049587,26,102,44,58,4,0502
کژک,0502049610,61,272,127,145,4,0502
کله جوب,0502049616,77,292,147,145,4,0502
مزرعه غريبه,0502351792,0,0,0,0,4,0502
باغ کرم بيگ,0502049552,56,228,107,121,4,0502
پشته ريزه عليا,0502049555,0,0,0,0,4,0502
چشمه ماکان,0502049565,22,77,39,38,4,0502
گلدره,0502049631,34,115,54,61,4,0502
گوني,0502049632,33,132,71,61,4,0502
مهدي ابادسفلي,0502049635,58,225,109,116,4,0502
مهدي ابادعليا,0502049636,29,106,47,59,4,0502
نورسفلي,0502049642,33,115,54,61,4,0502
نورعليا,0502049643,43,158,82,76,4,0502
چراغ اباد,0502049561,10,37,18,19,4,0502
داربدره,0502049580,26,90,50,40,4,0502
سراب,0502049592,144,525,264,261,4,0502
قمش,0502049609,27,113,47,66,4,0502
کره جوب,0502049615,0,0,0,0,4,0502
سامله عليا,0502049589,34,143,70,73,4,0502
سيد علي قاسمي,0502221419,14,63,28,35,4,0502
کالگه اميد علي,0502221497,25,107,49,58,4,0502
ابطاف,0502225104,29,108,53,55,4,0502
بان ريوند,0502225106,10,38,15,23,4,0502
چمنوزده,0502225121,10,40,13,27,4,0502
چنار,0502225122,7,25,11,14,4,0502
زنگي,0502225124,21,63,34,29,4,0502
کولسه,0502225134,0,0,0,0,4,0502
گدارپيرسفلي,0502225135,47,192,93,99,4,0502
گدارپيرعليا,0502225136,6,30,17,13,4,0502
گردکاندارعليا,0502225139,11,38,18,20,4,0502
ميان سراوان,0502225143,20,98,49,49,4,0502
گردکاندارسفلي,0502352175,6,12,7,5,4,0502
چم نوزده,0502451247,0,0,0,0,4,0502
ريخل,0502049586,7,25,10,15,4,0502
سامله سفلي,0502049588,53,194,93,101,4,0502
سخرسفلي,0502049590,18,59,27,32,4,0502
سخرعليا,0502049591,59,219,98,121,4,0502
فيروز اباد,0502049608,57,186,88,98,4,0502
کرگان,0502049614,21,83,39,44,4,0502
گلم کبودعليا,0502049629,5,8,5,3,4,0502
گلم کبودوسطي,0502049630,0,0,0,0,4,0502
باغ ياسم,0502225105,0,0,0,0,4,0502
چشمه پونه,0502225120,0,0,0,0,4,0502
معدن سنگ سرفيروزاباد,0502352901,0,0,0,0,4,0502
نجف اباد,0502049639,106,398,184,214,4,0502
پاسگاه ميدان تير,0502049553,0,0,0,0,4,0502
تنوره,0502049557,6,26,12,14,4,0502
جلو,0502049558,55,201,106,95,4,0502
جيرانبلاغ,0502049559,46,251,75,176,4,0502
چالاب پايين,0502049560,23,81,40,41,4,0502
چشمه کبود,0502049564,7,25,9,16,4,0502
دربندزرد,0502049582,12,41,22,19,4,0502
کوچک دانه,0502049618,0,0,0,0,4,0502
گلم کبودسفلي,0502049628,11,42,23,19,4,0502
وليخاني,0502049644,24,81,43,38,4,0502
سردار,0502351096,64,261,122,139,4,0502
سيدشکر,0502351097,19,56,29,27,4,0502
مزرعه قلعه پوق وپاق,0502351795,0,0,0,0,4,0502
معدن سنگ جلو,0502353019,0,0,0,0,4,0502
معدن سنگ دربند زرد,0502353020,0,0,0,0,4,0502
چشمه کبود,0502353186,0,0,0,0,4,0502
بانلريني,0502049747,43,163,83,80,4,0502
چقاکلب علي,0502049778,73,267,124,143,4,0502
چهارزبرسفلي,0502049782,81,271,128,143,4,0502
چهارزبرعليا,0502049783,47,153,64,89,4,0502
ميرگ,0502049894,35,125,61,64,4,0502
مزرعه گلين لعل اباد,0502353007,0,0,0,0,4,0502
پيرحياتي سفلي,0502049755,48,148,80,68,4,0502
پيرحياتي وسطي,0502049757,28,97,48,49,4,0502
چقازرد,0502049775,97,340,171,169,4,0502
چقاصفر,0502049777,45,146,74,72,4,0502
چقاگينو,0502049779,70,240,127,113,4,0502
علي ابادعليا,0502049841,10,33,17,16,4,0502
لعل ابادحسينقلي خاني,0502049870,92,330,155,175,4,0502
لعل ابادسيدجعفري,0502049871,74,238,113,125,4,0502
لعل ابادسيدصادق,0502049872,40,144,71,73,4,0502
لعل ابادکل کل دو,0502049873,25,81,36,45,4,0502
لعل ابادکل کل يک,0502049874,25,85,39,46,4,0502
ريزوند لعل اباد,0502049890,0,0,0,0,4,0502
ميمز,0502049895,47,151,70,81,4,0502
پيرحياتي عليا,0502049756,0,0,0,0,4,0502
ذالکه حاج عباسقلي,0502049805,22,73,39,34,4,0502
ذالگه حاج فرج منتظري,0502049806,15,56,23,33,4,0502
ذالکه وزيري,0502049807,22,68,37,31,4,0502
بلمانه رفيق آباد سفلي,0502049748,27,95,47,48,4,0502
بلمانه موقوفه عليا,0502049749,34,125,59,66,4,0502
چالابه سفلي,0502049765,41,136,58,78,4,0502
چالابه عليا,0502049766,48,158,78,80,4,0502
خزل,0502049789,24,73,32,41,4,0502
سامره سفلي,0502049815,28,98,49,49,4,0502
سامره عليا,0502049816,54,183,85,98,4,0502
سيد نقي رفيق آباد,0502049828,21,76,38,38,4,0502
عالي بر,0502049837,5,17,8,9,4,0502
حاجي ابادسه,0502049568,0,0,0,0,4,0502
حاجي ابادعليا,0502049569,0,0,0,0,4,0502
حاجي اباديک,0502049570,0,0,0,0,4,0502
خرخرسفلي,0502049572,18,69,36,33,4,0502
گرميان پشت راه,0502049624,7,22,8,14,4,0502
مزرعه گرميان زيرراه,0502049633,0,0,0,0,4,0502
حاجي ابادسفلي,0502049784,0,0,0,0,4,0502
رشبوگر,0502049813,43,128,60,68,4,0502
سياه کمرسفلي,0502049824,37,107,43,64,4,0502
سياه کمرشيخه,0502049825,6,16,5,11,4,0502
سياه کمرعليا,0502049826,15,51,25,26,4,0502
سياکمرعليامعروف,0502049827,7,23,9,14,4,0502
قلعه نجفعلي خان,0502049843,83,282,136,146,4,0502
قلندرلکي,0502049844,67,198,91,107,4,0502
دوکوشکان رضاخاني,0502049888,28,76,32,44,4,0502
حاجي اباد نصير السلطان,0502049785,44,126,64,62,4,0502
دوکوشکان حسينخاني,0502049798,8,21,10,11,4,0502
دولتابادسفلي,0502049799,29,87,36,51,4,0502
دولتابادعليا,0502049800,27,104,47,57,4,0502
ديزگران سفلي,0502049803,0,0,0,0,4,0502
ديزگران عليا,0502049804,0,0,0,0,4,0502
ريزه وند,0502049814,116,381,190,191,4,0502
سياه چقاي سفلي,0502049822,15,46,20,26,4,0502
سياه چقاي عليا,0502049823,6,17,11,6,4,0502
قمشه باباکرم خان,0502049845,17,73,34,39,4,0502
قيماس,0502049856,31,91,42,49,4,0502
مزرعه عبدالحميدتمري,0502049884,0,0,0,0,4,0502
پليس راه کرمانشاه اسلام اباد,0502049754,0,0,0,0,4,0502
توه لطيف,0502049761,73,252,130,122,4,0502
قمشه تپه,0502049846,91,338,166,172,4,0502
قمشه سيدامين,0502049847,6,22,13,9,4,0502
قمشه سيدقاسم,0502049848,139,494,237,257,4,0502
مجتمع قدس کميته امدادامام,0502049759,0,0,0,0,4,0502
جامه شوران,0502049762,79,235,117,118,4,0502
جامه شوران عليا,0502049763,112,322,150,172,4,0502
کليايي,0502049862,72,245,124,121,4,0502
مرکزاموزش کشاورزي,0502049882,0,0,0,0,4,0502
ايستگاه تحقيقات ماهيدشت,0502049883,0,0,0,0,4,0502
مزرعه بنيادامور جنگزدگان,0502049886,4,12,5,7,4,0502
چقابلک خواجه باشي,0502049769,56,175,84,91,4,0502
چقابلک کوچک,0502049771,17,57,27,30,4,0502
چقابلک محمدزمان,0502049772,28,102,53,49,4,0502
قمشه سيديعقوب,0502049849,112,351,176,175,4,0502
قمشه لرزنگنه,0502049850,55,197,98,99,4,0502
چاوشان,0502049767,36,121,54,67,4,0502
درگه غلامعلي,0502049791,31,95,46,49,4,0502
درگه چشمه سعيد,0502049792,13,41,17,24,4,0502
درگه خليفه قلي,0502049793,11,28,11,17,4,0502
درگه محمدعلي,0502049794,0,0,0,0,4,0502
سيمينه سفلي,0502049829,67,222,114,108,4,0502
سيمينه عليا,0502049830,75,270,132,138,4,0502
درگه حسن خان,0502049887,0,0,0,0,4,0502
درگه ملاعلي کرم,0502351839,29,94,49,45,4,0502
حاجي عزيز چشمه سفيد,0502352809,91,287,134,153,4,0502
چشمه سفيد,0502049768,300,933,448,485,4,0502
دم شمشه,0502049790,0,0,0,0,4,0502
مزرعه پشتوه,0502049885,0,0,0,0,4,0502
پست 63کيلووات شهيد اکبري,0502049900,0,0,0,0,4,0502
چشمه سفيداقابيگي,0502046852,5,16,10,6,4,0502
چشمه سفيدشاهمراد,0502046853,6,16,7,9,4,0502
دارگل سيدحسن,0502046860,13,46,20,26,4,0502
دارگل سيدسليم,0502046861,7,19,8,11,4,0502
دارگل تيمز,0502046862,25,83,40,43,4,0502
رشيدعلي,0502046868,30,100,55,45,4,0502
شيرزاداباد,0502046880,9,30,12,18,4,0502
صوفي وند,0502046882,22,64,30,34,4,0502
علي ابادگل بانو,0502046886,11,36,19,17,4,0502
مزرعه سيدفريدون,0502046913,0,0,0,0,4,0502
ميرکه قلعه قاضي,0502046919,34,98,54,44,4,0502
بازياني,0502047239,18,58,34,24,4,0502
چشمه سياه,0502047258,19,55,34,21,4,0502
دارخوراقارضا,0502047277,26,86,40,46,4,0502
گلالي,0502047339,37,110,52,58,4,0502
ميلکه بوچان,0502047361,17,54,34,20,4,0502
ميلکه شيرخان,0502047362,12,38,18,20,4,0502
هفت اشيان,0502047373,36,113,59,54,4,0502
چشمه سفيدصفر,0502351696,0,0,0,0,4,0502
اميراباد,0502047235,10,52,30,22,4,0502
بيدگل,0502047243,31,110,52,58,4,0502
تازه ابادبيدگلي,0502047248,6,19,9,10,4,0502
تازه ابادمريواني,0502047250,4,16,7,9,4,0502
زندهر,0502047292,22,77,39,38,4,0502
مريواني بيد گل,0502047345,26,100,57,43,4,0502
مزرعه بيدگل سفلي,0502047347,0,0,0,0,4,0502
مزرعه جمشيداباد,0502047349,0,0,0,0,4,0502
ميلکه باقر,0502047360,8,26,12,14,4,0502
تازه ابادخسرو,0502047375,0,0,0,0,4,0502
زامله,0502048740,74,298,157,141,4,0502
ساز,0502048743,47,192,100,92,4,0502
سراب شاه حسين,0502048747,34,130,59,71,4,0502
سرزامله,0502048751,8,30,14,16,4,0502
کاليان سفلي,0502048776,33,101,48,53,4,0502
کاليان عليا,0502048777,58,205,109,96,4,0502
کاليان وسطي,0502048778,93,353,184,169,4,0502
وزمله,0502048812,22,81,36,45,4,0502
پيرکاشان,0502048709,42,148,68,80,4,0502
جذر,0502048716,39,150,71,79,4,0502
دراب,0502048732,69,264,131,133,4,0502
روح اله,0502048739,9,37,23,14,4,0502
قشلاق امير محترم,0502048765,29,92,50,42,4,0502
قلعه فيروزاباد,0502048770,0,0,0,0,4,0502
گنداباد,0502048798,109,364,181,183,4,0502
کرم بست,0502048230,138,408,210,198,4,0502
بولان,0502048701,50,176,84,92,4,0502
حسن اباد,0502048725,15,53,21,32,4,0502
سرينجگه,0502048752,37,136,64,72,4,0502
مله شيخ,0502048807,51,174,84,90,4,0502
باقرابادميان رود,0502048699,11,36,18,18,4,0502
تمله,0502048712,24,93,40,53,4,0502
جبارابادسفلي,0502048714,47,148,73,75,4,0502
جبارابادعليا,0502048715,60,195,91,104,4,0502
کولان,0502048790,60,186,86,100,4,0502
ميانرود,0502048809,49,177,86,91,4,0502
هورتکه,0502048818,47,152,65,87,4,0502
رزلانسر,0502048737,50,189,88,101,4,0502
زين الدين,0502048741,95,288,141,147,4,0502
قره حسن,0502048762,97,347,162,185,4,0502
کمال اباد,0502048786,28,95,47,48,4,0502
گروران سفلي,0502048794,19,59,30,29,4,0502
موشاخان,0502048808,57,215,99,116,4,0502
حيدراباد,0502350875,0,0,0,0,4,0502
رزين,0502048738,277,952,472,480,4,0502
گروران عليا,0502048795,34,114,52,62,4,0502
علي اباد,0502048761,0,0,0,0,4,0502
کهريز,0502048791,136,483,233,250,4,0502
مرزباني,0502048800,136,432,195,237,4,0502
قزل,0502048763,30,79,32,47,4,0502
کمشور,0502048788,84,268,134,134,4,0502
سماق,0502048811,162,454,211,243,4,0502
ديزگران,0502048735,46,138,69,69,4,0502
قلعه لان,0502048771,54,148,72,76,4,0502
مزرعه مراداباد,0502048804,0,0,0,0,4,0502
هنياندر,0502048817,16,44,20,24,4,0502
هوکر,0502048819,24,83,39,44,4,0502
ده خران,0502352194,99,313,153,160,4,0502
ژاله رحمان بيگ,0503051258,0,0,0,0,4,0503
ژاله عثمان بيگ,0503051259,0,0,0,0,4,0503
ژاله قبادبيگ,0503051260,0,0,0,0,4,0503
انجيرک ايناغي,0503051262,0,0,0,0,4,0503
انجيرک زردويي,0503051263,0,0,0,0,4,0503
بانيه,0503051265,0,0,0,0,4,0503
باورول,0503051267,7,42,18,24,4,0503
پشت نيجه,0503051274,0,0,0,0,4,0503
داره رش,0503051277,0,0,0,0,4,0503
دگاسياب,0503051279,0,0,0,0,4,0503
دگاگا,0503051280,0,0,0,0,4,0503
دودان,0503051281,206,652,320,332,4,0503
زي,0503051289,0,0,0,0,4,0503
سيمان,0503051293,18,65,30,35,4,0503
شروله,0503051294,0,0,0,0,4,0503
گوريگور,0503051305,0,0,0,0,4,0503
لشگرگاه,0503051307,31,120,60,60,4,0503
لانوان,0503051312,0,0,0,0,4,0503
مره خيل,0503051313,0,0,0,0,4,0503
مره ماران,0503051315,0,0,0,0,4,0503
مزرعه ترگاران,0503051317,0,0,0,0,4,0503
مزرعه کيله کون,0503051321,0,0,0,0,4,0503
مزرعه موستان,0503051322,0,0,0,0,4,0503
مزرعه وزره,0503051323,0,0,0,0,4,0503
ورامچه,0503051331,0,0,0,0,4,0503
هرتا,0503051333,0,0,0,0,4,0503
امام زاده پير ميکان,0503805026,0,0,0,0,4,0503
زردويي,0503051287,207,743,403,340,4,0503
سفيداب,0503051291,26,87,43,44,4,0503
مزرعه حوض کوچ هوارگه,0503051318,0,0,0,0,4,0503
مزرعه رشکه پا,0503051320,0,0,0,0,4,0503
حضرت پير آقا مران,0503805027,0,0,0,0,4,0503
تين,0503051275,132,382,200,182,4,0503
مزرعه دواب,0503051797,0,0,0,0,4,0503
شرکان,0503051840,84,236,115,121,4,0503
مزرعه کوکين دشت,0503051848,0,0,0,0,4,0503
نروي,0503051851,137,424,218,206,4,0503
حجيج بزرگ,0503051833,106,321,164,157,4,0503
مزرعه گيلدان,0503051846,0,0,0,0,4,0503
بيدرواز,0503051831,42,123,63,60,4,0503
دزاور,0503051837,100,289,120,169,4,0503
کيمنه,0503051845,37,127,59,68,4,0503
هاني گرمله,0503051855,288,869,401,468,4,0503
تشار,0503051832,106,306,152,154,4,0503
حجيج کوچک,0503051834,0,0,0,0,4,0503
خانه دره,0503051836,0,0,0,0,4,0503
زبار,0503051838,4,11,9,2,4,0503
زلته,0503051839,0,0,0,0,4,0503
شوشمي سفلي,0503051841,0,0,0,0,4,0503
شوشمي عليا,0503051842,4,46,1,45,4,0503
شيخان,0503051843,0,0,0,0,4,0503
شينه,0503051844,0,0,0,0,4,0503
مزرعه بنرو,0503051847,0,0,0,0,4,0503
مزرعه هاني دشت,0503051849,0,0,0,0,4,0503
ميويه,0503051850,0,0,0,0,4,0503
نيسانه,0503051852,78,229,117,112,4,0503
وزلي,0503051853,42,115,55,60,4,0503
مزرعه هاني دوانه,0503051854,0,0,0,0,4,0503
حنان کر,0503351744,0,0,0,0,4,0503
هاني وز,0503353175,0,0,0,0,4,0503
دکل تلويزيوني مخابراتي,0503805028,0,0,0,0,4,0503
مزرعه تلاش اماميه سفلي,0504053235,0,0,0,0,4,0504
مزرعه تلاش اماميه عليا,0504053236,0,0,0,0,4,0504
اماميه سفلي,0504053237,225,732,366,366,4,0504
اماميه عليا,0504053238,136,569,288,281,4,0504
مزرعه چقاکدو,0504053257,0,0,0,0,4,0504
مزرعه املاک تلاش گنجوره,0504053231,0,0,0,0,4,0504
مزرعه بان ميران,0504053233,0,0,0,0,4,0504
مزرعه شوگه اماميه عليا,0504053248,0,0,0,0,4,0504
گنجوره,0504053254,141,518,254,264,4,0504
مزرعه يک شبه بان سفره,0504053258,0,0,0,0,4,0504
نجارگلين,0504053323,0,0,0,0,4,0504
مزرعه املاک تلاش,0504352974,0,0,0,0,4,0504
بر افتاب گلين,0504353159,31,96,47,49,4,0504
چمن,0504805031,6,26,13,13,4,0504
کلاوه,0504052251,118,406,184,222,4,0504
نرامان نقاره کوب,0504052257,131,490,250,240,4,0504
تنگ کوشک,0504351132,0,0,0,0,4,0504
پادگان ابوذر,0504052225,294,1076,493,583,4,0504
سراب قلعه شاهين,0504052237,207,664,316,348,4,0504
اسماندول,0505052496,14,37,21,16,4,0505
الياسان,0505052503,22,69,38,31,4,0505
بورک اباد,0505052509,32,119,52,67,4,0505
چشمه توران,0505052522,38,142,73,69,4,0505
چشمه قط,0505052524,25,78,45,33,4,0505
چشمه کبود,0505052526,0,0,0,0,4,0505
چهارملان,0505052532,22,73,35,38,4,0505
سيردوله,0505052562,30,95,43,52,4,0505
سيرکوه,0505052563,60,200,103,97,4,0505
علي اباد,0505052567,20,64,34,30,4,0505
کنده سرخ,0505052580,7,22,12,10,4,0505
تلخستان,0505052593,17,43,19,24,4,0505
چوب ساز,0505052516,0,0,0,0,4,0505
جوب کبودسفلي,0505052517,44,177,87,90,4,0505
جوب کبودعليا,0505052518,44,147,77,70,4,0505
چشمه بهاالدين,0505052521,49,170,86,84,4,0505
چشمه گيلان,0505052528,41,140,77,63,4,0505
چقور چاي,0505052530,24,85,43,42,4,0505
خليفه,0505052539,19,63,32,31,4,0505
دوگل بنده,0505052544,26,88,45,43,4,0505
ده شيخ,0505052548,49,173,75,98,4,0505
کل سفيد,0505052576,49,155,73,82,4,0505
مولان اباد,0505052592,10,37,22,15,4,0505
باباشيخ علي,0505052506,50,153,80,73,4,0505
امجدابادچشمه بري,0505052507,0,0,0,0,4,0505
چرخلان,0505052519,0,0,0,0,4,0505
چشمه قلعه,0505052525,10,31,18,13,4,0505
داشتي بلاغ,0505052542,99,311,158,153,4,0505
دربند,0505052543,25,100,48,52,4,0505
شوراباد,0505052564,148,500,247,253,4,0505
مزراله,0505052589,25,85,46,39,4,0505
قلعه حاج امين,0505052571,127,389,195,194,4,0505
تلمبه خانه شماره 2 نفت,0506052926,0,0,0,0,4,0506
تازه ابادگراوه,0506052929,29,95,49,46,4,0506
تنگاب نصراباد,0506052931,0,0,0,0,4,0506
تنگاب کهنه عباس,0506052932,4,63,0,63,4,0506
تنگابموسي گچي,0506052933,0,0,0,0,4,0506
تنگ آب خورشيد بگ,0506052934,0,0,0,0,4,0506
ايستگاه گام کوه,0506052938,0,0,0,0,4,0506
ني پهن سيفاله,0506052945,0,0,0,0,4,0506
ني پهن عبداله,0506052946,21,212,31,181,4,0506
امام حسن سفلي,0506053473,28,98,51,47,4,0506
امام حسن عليا,0506053474,19,63,28,35,4,0506
امام حسن وسطي,0506053475,32,103,53,50,4,0506
بان کنارجهانگير,0506053478,0,0,0,0,4,0506
بره بورانجيربان,0506053479,11,40,19,21,4,0506
کرکهرک,0506053506,103,317,161,156,4,0506
مزرعه بان قبرستان,0506053524,0,0,0,0,4,0506
گراوه اسماعيل,0506352966,45,155,81,74,4,0506
تازه اباد گراوه نمره 3,0506353124,0,0,0,0,4,0506
کارخانه اجرماشيني قوره تو,0506353127,0,0,0,0,4,0506
سيدسهراب,0506052937,27,83,39,44,4,0506
سيد سعيد,0506351956,85,262,133,129,4,0506
سليمان اباد,0507053020,103,365,189,176,4,0507
خرم اباد,0507053005,0,0,0,0,4,0507
دم بادام,0507053008,48,163,90,73,4,0507
رحمان اباد,0507053011,46,154,67,87,4,0507
شش يکان,0507053021,12,37,16,21,4,0507
فشخواران,0507053031,88,292,142,150,4,0507
گردکانه,0507053053,43,144,63,81,4,0507
داربسر,0507209083,14,44,21,23,4,0507
سراب,0507209087,7,17,9,8,4,0507
شکراب,0507209089,38,121,63,58,4,0507
هميانک,0507209109,19,59,26,33,4,0507
اب باريک,0507052987,31,107,51,56,4,0507
رشتيان,0507053015,50,159,83,76,4,0507
هزارخاني,0507053066,40,135,60,75,4,0507
همايون کش,0507053067,7,22,10,12,4,0507
زرده,0507209086,11,36,17,19,4,0507
حصار,0507053002,112,401,207,194,4,0507
عبدالتاجدين,0507053025,137,527,263,264,4,0507
بان تق,0508053477,0,0,0,0,4,0508
مزرعه پشته ماهي قوخان,0508053484,0,0,0,0,4,0508
پلکين,0508053485,0,0,0,0,4,0508
مزرعه تپه مير حسن,0508053487,0,0,0,0,4,0508
تورانشاه,0508053489,0,0,0,0,4,0508
جابرسفلي,0508053490,0,0,0,0,4,0508
سرتيتان,0508053497,33,100,50,50,4,0508
عليرضاوندي,0508053502,40,117,65,52,4,0508
مزرعه علامه,0508053504,0,0,0,0,4,0508
قاسم اباد,0508053505,57,190,92,98,4,0508
گاوميش چران عرب,0508053514,37,136,75,61,4,0508
مزرعه بره سيله,0508053525,0,0,0,0,4,0508
مزرعه رشمينه,0508053528,0,0,0,0,4,0508
مزرعه مهرعلي بزرگ,0508053533,0,0,0,0,4,0508
مزرعه مير صفي,0508053536,0,0,0,0,4,0508
مزرعه هره سرخ,0508053538,0,0,0,0,4,0508
ميروله علي اباد,0508351985,47,176,86,90,4,0508
رويبان بزرگ,0508351986,45,153,81,72,4,0508
تازه آباد رويبان,0508351987,26,75,38,37,4,0508
مزرعه مهرعلي کوچک,0508352051,0,0,0,0,4,0508
علي مراد سفلي,0508352916,0,0,0,0,4,0508
اوزين فريدون,0508053476,10,25,16,9,4,0508
کله پاي قاسم,0508053507,4,15,7,8,4,0508
کله جوب اسفندياري,0508053508,29,102,56,46,4,0508
گاومخل ايواني,0508053513,50,138,77,61,4,0508
مرجان بابامراد,0508053520,43,126,65,61,4,0508
مرجان قيطول,0508053521,71,233,122,111,4,0508
مرجان گمار,0508053522,56,182,84,98,4,0508
مزرعه بان صفر,0508053523,0,0,0,0,4,0508
مزرعه چرميان,0508053526,0,0,0,0,4,0508
مزرعه شاوک,0508053530,0,0,0,0,4,0508
داربلوط,0508351531,6,15,6,9,4,0508
دارتوت صيادي,0508351984,0,0,0,0,4,0508
